date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:47:46	6086/6086	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2217c6-63aa6116465ac%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/by.da99aaa5.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/by.da99aaa5.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:46	290/290	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22122-63aa610a90d61%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/be.410c4acc.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/be.410c4acc.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:46	290/290	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22122-63aa611a3657b%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/be.914a3c37.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/be.914a3c37.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:47	46427/46427	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b55b-63aa61100bc6d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bz.4eb2d29f.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bz.4eb2d29f.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:47	46678/46678	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b656-63aa611003f6a%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bz.7826f0d5.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bz.7826f0d5.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:47	502/502	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221f6-63aa61164d30f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bj.e8591ed7.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bj.e8591ed7.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:47	499/499	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221f3-63aa6116465ac%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bj.fb3d1c01.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bj.fb3d1c01.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:48	22569/22569	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225829-63aa611a3e27e%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bm.e2aa572a.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bm.e2aa572a.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:48	22270/22270	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2256fe-63aa611a3751b%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bm.7dd1b92a.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bm.7dd1b92a.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:48	25227/25227	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22628b-63aa61100bc6d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bt.eed19cbf.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bt.eed19cbf.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:48	25045/25045	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261d5-63aa611003f6a%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bt.1372873e.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bt.1372873e.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:49	117062/117062	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c946-63aa610a90d61%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bo.1155c3da.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bo.1155c3da.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:49	118659/118659	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221cf83-63aa611003f6a%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bo.ee5938f0.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bo.ee5938f0.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:49	224/224	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e0-63aa611a3f21f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bq.8ff78ac2.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bq.8ff78ac2.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:49	228/228	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e4-63aa610a89ffe%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bq.6e5b96f6.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bq.6e5b96f6.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:49	1310/1310	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2251e-63aa61100accc%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ba.7097f2f8.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ba.7097f2f8.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:50	1242/1242	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224da-63aa611a3657b%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ba.d1e732dc.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ba.d1e732dc.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:50	252/252	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fc-63aa610a90d61%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bw.8a35721e.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bw.8a35721e.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:50	254/254	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fe-63aa611a3751b%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bw.0acc600b.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bw.0acc600b.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:50	585/585	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22249-63aa611a3f21f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bv.b789f839.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bv.b789f839.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:50	582/582	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22246-63aa610a89ffe%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bv.adee14dc.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bv.adee14dc.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:51	8097/8097	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221fa1-63aa61164d30f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/br.5ec13287.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/br.5ec13287.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:51	7686/7686	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e06-63aa611003f6a%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/br.b3663866.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/br.b3663866.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:51	27341/27341	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226acd-63aa61100dbae%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/io.e31ca9aa.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/io.e31ca9aa.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:51	27357/27357	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226add-63aa611a3945c%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/io.c32d7f9e.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/io.c32d7f9e.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:52	14213/14213	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223785-63aa61100bc6d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bn.ad7aafa9.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bn.ad7aafa9.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:52	14359/14359	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223817-63aa611a3751b%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bn.5fd8c652.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bn.5fd8c652.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:52	286/286	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211e-63aa61100bc6d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bg.c9c13073.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bg.c9c13073.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:52	294/294	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22126-63aa611002fc9%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bg.4f2a9bbb.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bg.4f2a9bbb.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:52	357/357	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22165-63aa610a90d61%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bf.4275eb85.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bf.4275eb85.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:53	383/383	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2217f-63aa611a3657b%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bf.6fc31e16.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bf.6fc31e16.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:53	1074/1074	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22432-63aa61100bc6d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bi.3fce551e.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/bi.3fce551e.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:53	1042/1042	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22412-63aa610a89ffe%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bi.5adb744e.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/bi.5adb744e.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:53	7261/7261	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c5d-63aa611a4115f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/kh.7b33804c.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/kh.7b33804c.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:53	7262/7262	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c5e-63aa61164948d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/kh.695ec7a1.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/kh.695ec7a1.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:54	824/824	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22338-63aa610a90d61%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cm.7578267e.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cm.7578267e.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:54	824/824	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22338-63aa61164754d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cm.0dcbc4f1.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cm.0dcbc4f1.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:54	728/728	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222d8-63aa61164e2af%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ca.d348137a.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ca.d348137a.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:54	708/708	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222c4-63aa61164754d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ca.102b45b2.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ca.102b45b2.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:54	1415/1415	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22587-63aa61100bc6d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cv.43437330.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cv.43437330.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:55	1357/1357	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2254d-63aa611a3751b%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cv.1ddd3424.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cv.1ddd3424.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:55	21724/21724	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2254dc-63aa6116501f0%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ky.ef8e1877.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/ky.ef8e1877.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:55	22357/22357	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225755-63aa610a8bf3f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ky.c311ddba.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/ky.c311ddba.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:55	691/691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b3-63aa61100bc6d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cf.617adc02.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cf.617adc02.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:55	632/632	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22278-63aa610a89ffe%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cf.eb50c5ec.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cf.eb50c5ec.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:56	267/267	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2210b-63aa611011a2f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/td.230eddd3.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/td.230eddd3.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:56	279/279	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22117-63aa611009d2c%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/td.ad4b4469.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/td.ad4b4469.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:56	563/563	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22233-63aa61100bc6d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cl.b9ff305a.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cl.b9ff305a.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:56	574/574	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2223e-63aa611a3751b%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cl.303f56a6.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cl.303f56a6.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:57	801/801	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22321-63aa611a3f21f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cn.7977e12a.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cn.7977e12a.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:57	743/743	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222e7-63aa61164754d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cn.f5a6f048.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cn.f5a6f048.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:57	2455/2455	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22997-63aa610a90d61%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cx.b9b5e6cd.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cx.b9b5e6cd.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:57	2496/2496	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229c0-63aa61164754d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cx.dda4107f.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cx.dda4107f.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:57	3123/3123	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c33-63aa611a3f21f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cc.200233c9.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/cc.200233c9.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:58	3083/3083	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c0b-63aa611003f6a%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cc.27d55bfa.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/cc.27d55bfa.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:58	289/289	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22121-63aa61164e2af%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/co.59ec93f7.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/co.59ec93f7.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:58	289/289	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22121-63aa611a3751b%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/co.4c87d079.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/co.4c87d079.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:58	1064/1064	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22428-63aa611a4115f%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/km.93ef5e21.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/4x3/km.93ef5e21.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
23:47:59	1037/1037	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2240d-63aa61164948d%22	https://merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/km.4c4fa2a7.svg	C:/Mie%20pagine%20Web/mypos/merchant.mypos.com/build/node_modules/flag-icon-css/flags/1x1/km.4c4fa2a7.svg	(from https://merchant.mypos.com/build/22441.e4134377.css)
